id,focus,signal,slack,drag,confidence,score,lane
l001,grammar width,35,33,6,25,110,watch
l002,label quality,35,34,6,55,141,watch
l003,error locality,35,35,6,85,172,ship
l004,token drift,35,36,18,25,77,hold
l005,grammar width,35,37,18,55,108,watch
l006,label quality,35,38,18,85,139,watch
l007,error locality,35,39,34,25,32,hold
l008,token drift,35,40,34,55,63,hold
l009,grammar width,35,41,34,85,94,hold
l010,label quality,60,42,6,25,169,ship
l011,error locality,60,43,6,55,200,ship
l012,token drift,60,44,6,85,231,ship
l013,grammar width,60,45,18,25,136,watch
l014,label quality,60,46,18,55,167,ship
l015,error locality,60,47,18,85,198,ship
l016,token drift,60,48,34,25,91,hold
l017,grammar width,60,32,34,55,105,watch
l018,label quality,60,33,34,85,136,watch
l019,error locality,85,34,6,25,211,ship
l020,token drift,85,35,6,55,242,ship
l021,grammar width,85,36,6,85,273,ship
l022,label quality,85,37,18,25,178,ship
l023,error locality,85,38,18,55,209,ship
l024,token drift,85,39,18,85,240,ship
l025,grammar width,85,40,34,25,133,watch
l026,label quality,85,41,34,55,164,ship
l027,error locality,85,42,34,85,195,ship
