id,parent,focus,signal,slack,drag,confidence,score,lane,kind,invariant,mutation
m001,g001,token drift,59,8,32,81,111,watch,baseline,monotonic-signal,raise-signal
m002,g002,grammar width,47,2,21,102,135,watch,edge,drag-penalty,drop-slack
m003,g003,label quality,49,18,45,62,43,hold,recovery,confidence-floor,raise-drag
m004,g004,error locality,53,58,6,46,192,ship,negative,lane-boundary,lower-confidence
m005,g005,token drift,68,45,33,105,187,ship,baseline,monotonic-signal,raise-signal
m006,g006,grammar width,65,65,27,89,203,ship,edge,drag-penalty,drop-slack
m007,g007,label quality,116,24,12,43,263,ship,recovery,confidence-floor,raise-drag
m008,g008,error locality,101,71,16,54,279,ship,negative,lane-boundary,lower-confidence
m009,g009,token drift,62,62,23,84,201,ship,baseline,monotonic-signal,raise-signal
m010,g010,grammar width,32,49,28,97,126,watch,edge,drag-penalty,drop-slack
m011,g011,label quality,69,61,18,65,210,ship,recovery,confidence-floor,raise-drag
m012,g012,error locality,91,29,4,83,282,ship,negative,lane-boundary,lower-confidence
m013,g013,token drift,71,51,18,73,212,ship,baseline,monotonic-signal,raise-signal
m014,g014,grammar width,95,53,11,23,233,ship,edge,drag-penalty,drop-slack
m015,g015,label quality,115,73,16,46,301,ship,recovery,confidence-floor,raise-drag
m016,g016,error locality,84,10,9,92,243,ship,negative,lane-boundary,lower-confidence
m017,g017,token drift,125,51,11,53,321,ship,baseline,monotonic-signal,raise-signal
m018,g018,grammar width,92,63,13,74,282,ship,edge,drag-penalty,drop-slack
m019,g019,label quality,83,53,23,46,196,ship,recovery,confidence-floor,raise-drag
m020,g020,error locality,82,10,19,67,184,ship,negative,lane-boundary,lower-confidence
m021,g021,token drift,50,61,43,101,133,watch,baseline,monotonic-signal,raise-signal
m022,g022,grammar width,112,8,14,61,251,ship,edge,drag-penalty,drop-slack
m023,g023,label quality,63,71,50,58,105,watch,recovery,confidence-floor,raise-drag
m024,g024,error locality,86,64,17,91,276,ship,negative,lane-boundary,lower-confidence
m025,g025,token drift,66,8,6,88,210,ship,baseline,monotonic-signal,raise-signal
m026,g026,grammar width,90,62,23,42,215,ship,edge,drag-penalty,drop-slack
m027,g027,label quality,66,73,40,66,151,watch,recovery,confidence-floor,raise-drag
m028,g028,error locality,102,75,18,70,295,ship,negative,lane-boundary,lower-confidence
m029,g029,token drift,44,9,12,96,157,ship,baseline,monotonic-signal,raise-signal
m030,g030,grammar width,49,2,32,64,68,hold,edge,drag-penalty,drop-slack
m031,g031,label quality,60,18,50,95,83,hold,recovery,confidence-floor,raise-drag
m032,g032,error locality,91,23,8,59,240,ship,negative,lane-boundary,lower-confidence
m033,g033,token drift,97,63,13,22,240,ship,baseline,monotonic-signal,raise-signal
m034,g034,grammar width,90,39,38,45,150,watch,edge,drag-penalty,drop-slack
m035,g035,label quality,94,11,38,104,189,ship,recovery,confidence-floor,raise-drag
m036,g036,error locality,100,29,45,39,133,watch,negative,lane-boundary,lower-confidence
m037,g037,token drift,115,76,38,73,265,ship,baseline,monotonic-signal,raise-signal
m038,g038,grammar width,69,56,36,45,131,watch,edge,drag-penalty,drop-slack
m039,g039,label quality,54,65,43,79,123,watch,recovery,confidence-floor,raise-drag
m040,g040,error locality,94,66,38,87,227,ship,negative,lane-boundary,lower-confidence
m041,g041,token drift,82,34,40,60,138,watch,baseline,monotonic-signal,raise-signal
m042,g042,grammar width,110,45,43,57,193,ship,edge,drag-penalty,drop-slack
m043,g043,label quality,44,69,11,103,227,ship,recovery,confidence-floor,raise-drag
m044,g044,error locality,103,8,28,74,204,ship,negative,lane-boundary,lower-confidence
m045,g045,token drift,57,15,41,41,47,hold,baseline,monotonic-signal,raise-signal
m046,g046,grammar width,68,45,28,65,162,ship,edge,drag-penalty,drop-slack
m047,g047,label quality,37,9,51,82,12,hold,recovery,confidence-floor,raise-drag
m048,g048,error locality,69,58,33,82,179,ship,negative,lane-boundary,lower-confidence
m049,g049,token drift,54,15,8,63,162,ship,baseline,monotonic-signal,raise-signal
m050,g050,grammar width,36,55,18,94,167,ship,edge,drag-penalty,drop-slack
m051,g051,label quality,35,24,52,71,9,hold,recovery,confidence-floor,raise-drag
m052,g052,error locality,82,76,39,8,131,watch,negative,lane-boundary,lower-confidence
m053,g053,token drift,74,69,17,44,210,ship,baseline,monotonic-signal,raise-signal
m054,g054,grammar width,104,2,28,103,229,ship,edge,drag-penalty,drop-slack
m055,g055,label quality,39,8,42,51,11,hold,recovery,confidence-floor,raise-drag
m056,g056,error locality,98,8,40,59,143,watch,negative,lane-boundary,lower-confidence
m057,g057,token drift,52,10,23,44,89,hold,baseline,monotonic-signal,raise-signal
m058,g058,grammar width,107,3,16,78,247,ship,edge,drag-penalty,drop-slack
m059,g059,label quality,55,18,37,99,116,watch,recovery,confidence-floor,raise-drag
m060,g060,error locality,76,23,23,46,152,ship,negative,lane-boundary,lower-confidence
m061,g061,token drift,99,28,21,56,219,ship,baseline,monotonic-signal,raise-signal
m062,g062,grammar width,101,57,21,102,298,ship,edge,drag-penalty,drop-slack
m063,g063,label quality,44,55,30,86,139,watch,recovery,confidence-floor,raise-drag
m064,g064,error locality,41,16,25,27,50,hold,negative,lane-boundary,lower-confidence
m065,g065,token drift,52,34,28,64,118,watch,baseline,monotonic-signal,raise-signal
m066,g066,grammar width,47,0,31,81,82,hold,edge,drag-penalty,drop-slack
m067,g067,label quality,53,72,20,94,212,ship,recovery,confidence-floor,raise-drag
m068,g068,error locality,59,70,26,49,159,ship,negative,lane-boundary,lower-confidence
m069,g069,token drift,119,71,13,93,363,ship,baseline,monotonic-signal,raise-signal
m070,g070,grammar width,95,28,29,70,201,ship,edge,drag-penalty,drop-slack
